file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length
20230224_10-K_edgar_data_310158_0001628280-23-005061_1.txt,3.8322369796859756e-07,2.2088855272868545e-07,4535823
20230224_10-K_edgar_data_31462_0001558370-23-001969_1.txt,9.30526338338475e-08,6.648865149572251e-08,5621639
20230224_10-K_edgar_data_316709_0000316709-23-000009_1.txt,2.2770850369932492e-07,1.407146055229801e-07,4150069
20230224_10-K_edgar_data_352541_0000352541-23-000017_1.txt,7.989844734594456e-08,1.0254673876772652e-07,6861981
20230224_10-K_edgar_data_35527_0000035527-23-000122_1.txt,1.4633321888457738e-07,8.630072433531723e-08,11996741
20230224_10-K_edgar_data_37785_0000037785-23-000019_1.txt,1.395154102212906e-07,1.1558109845573726e-07,4017569
20230224_10-K_edgar_data_4447_0001628280-23-005059_1.txt,1.7159212473135818e-07,2.1913046655067727e-07,2541792
20230224_10-K_edgar_data_4977_0000004977-23-000055_1.txt,1.036255321099471e-07,1.3165221371039388e-07,6743645
20230224_10-K_edgar_data_63908_0000063908-23-000012_1.txt,1.5093583093852806e-07,1.206231395181665e-07,1941282
20230224_10-K_edgar_data_65984_0000065984-23-000014_1.txt,4.111719037585507e-07,3.402950644081406e-07,24208526
20230224_10-K_edgar_data_728535_0001437749-23-004530_1.txt,2.2220397215505237e-07,3.3669144515117514e-07,1060236
20230224_10-K_edgar_data_731766_0000731766-23-000008_1.txt,3.2377618500163497e-07,2.2579813791486188e-07,2880730
20230224_10-K_edgar_data_789570_0000789570-23-000008_1.txt,2.7278561661084493e-07,2.2978818391787505e-07,2677637
20230224_10-K_edgar_data_874766_0000874766-23-000023_1.txt,2.7023302315392914e-07,1.7792501550825932e-07,8885241
20230224_10-K_edgar_data_879101_0001437749-23-004541_1.txt,2.0827315668146361e-07,1.1837046322681387e-07,7914895
20230224_10-K_edgar_data_886982_0000886982-23-000003_1.txt,4.280969899297252e-07,2.3106217247456453e-07,8066992
20230224_10-K_edgar_data_891103_0000891103-23-000013_1.txt,2.2302773743034332e-07,1.6728848335662026e-07,2309833
20230224_10-K_edgar_data_895421_0000895421-23-000284_1.txt,1.578326337976513e-07,1.0253204636790167e-07,7516254
20230224_10-K_edgar_data_896159_0000896159-23-000007_1.txt,3.204658166402913e-07,2.404903430706331e-07,7239199
20230224_10-K_edgar_data_915912_0000915912-23-000004_1.txt,2.6164452217396114e-07,1.4920453063701558e-07,4116886
20230224_10-K_edgar_data_916076_0000950170-23-004361_1.txt,7.393813284227457e-08,8.414989918996714e-08,6824397
20230224_10-K_edgar_data_927628_0000927628-23-000117_1.txt,4.0526663668281634e-07,2.0643874048807605e-07,5425079
20230224_10-K_edgar_data_945841_0000945841-23-000015_1.txt,1.841764314254725e-07,1.759688972995517e-07,1672325
20230224_10-K_edgar_data_947484_0000947484-23-000015_1.txt,2.7254507684526325e-07,1.7962179858788467e-07,5652187
20230224_10-Q_edgar_data_900075_0000900075-23-000010_1.txt,2.939591805611747e-07,2.1226641831438442e-07,946289
20230227_10-K_edgar_data_1000697_0001193125-23-050827_1.txt,1.2845270627296196e-07,3.4622484072431515e-07,2610529
20230227_10-K_edgar_data_1037540_0001656423-23-000013_1.txt,1.1958671527664657e-07,1.334899459555583e-07,4590138
20230227_10-K_edgar_data_1041061_0001041061-23-000009_1.txt,2.98802926694635e-07,2.396636547362604e-07,2931245
20230227_10-K_edgar_data_1067983_0000950170-23-004451_1.txt,8.62122604365538e-08,7.183225796158989e-08,9596865
20230227_10-K_edgar_data_107263_0000107263-23-000007_1.txt,1.5911980458089402e-07,1.2196777536800318e-07,3560465
20230227_10-K_edgar_data_1097149_0001097149-23-000013_1.txt,9.168058815599822e-08,7.31635115491071e-08,14538243
20230227_10-K_edgar_data_1136893_0001136893-23-000028_1.txt,1.0917955450199095e-07,9.311214467789947e-08,4868431
20230227_10-K_edgar_data_1138118_0001138118-23-000009_1.txt,2.037614719707626e-07,1.6844569895137466e-07,2748412
20230227_10-K_edgar_data_1156375_0001156375-23-000020_1.txt,2.166619391716184e-07,1.7556882221973056e-07,1796566
20230227_10-K_edgar_data_1174922_0001174922-23-000048_1.txt,2.918083035677863e-07,1.8975476289418934e-07,2605666
20230227_10-K_edgar_data_1297996_0001558370-23-002087_1.txt,1.2926583524401058e-07,9.52314661042716e-08,4482528
20230227_10-K_edgar_data_1326160_0001326160-23-000073_1.txt,1.067619450387719e-07,9.197100550227462e-08,12193158
20230227_10-K_edgar_data_1390777_0001390777-23-000033_1.txt,2.0692577858203747e-07,1.1207093239137782e-07,6451988
20230227_10-K_edgar_data_1792044_0001792044-23-000008_1.txt,3.530355016504792e-07,2.0190404275321526e-07,3207876
20230227_10-K_edgar_data_1821825_0001821825-23-000003_1.txt,2.1508915797913593e-07,1.5950020564689894e-07,3290217
20230227_10-K_edgar_data_2488_0000002488-23-000047_1.txt,2.702054396222438e-07,1.8686640142093202e-07,1832209
20230227_10-K_edgar_data_352915_0000950170-23-004656_1.txt,1.8153866336393873e-07,1.157755055536458e-07,5546773
20230227_10-K_edgar_data_36104_0001193125-23-050691_1.txt,3.082329479931013e-07,4.37305078842343e-07,4691373
20230227_10-K_edgar_data_51253_0000051253-23-000009_1.txt,1.9181640447955822e-07,1.263073201925778e-07,3672386
20230227_10-K_edgar_data_764180_0000764180-23-000020_1.txt,5.585302161785259e-07,2.8214707521753426e-07,2984910
20230227_10-K_edgar_data_764622_0000764622-23-000023_1.txt,2.5676437431817667e-07,2.0820721051951882e-07,4091134
20230227_10-K_edgar_data_79282_0000950170-23-004717_1.txt,3.972080182230266e-08,6.395739141927446e-08,6805003
20230227_10-K_edgar_data_797468_0000797468-23-000011_1.txt,2.164478997238726e-07,1.6603703524482224e-07,3982653
20230227_10-K_edgar_data_80661_0000080661-23-000006_1.txt,2.6493987742773715e-07,1.8867383407930967e-07,3727017
20230227_10-K_edgar_data_831001_0000831001-23-000037_1.txt,2.0987089624554596e-07,1.158573306578569e-07,12472345
20230227_10-K_edgar_data_858470_0000858470-23-000011_1.txt,2.479193785464883e-07,2.0483865968735856e-07,2209745
20230227_10-K_edgar_data_882835_0000882835-23-000016_1.txt,1.9214053152276424e-07,1.301719654146228e-07,2113647
20230228_10-K_edgar_data_1022671_0001558370-23-002303_1.txt,1.3560673025965528e-07,1.4524408695764544e-07,2481345
20230228_10-K_edgar_data_1032208_0001032208-23-000008_1.txt,3.150455848696618e-07,2.3695490720310834e-07,11273701
20230228_10-K_edgar_data_1039684_0001039684-23-000016_1.txt,1.3851175277044747e-07,1.270062439394043e-07,4343024
20230228_10-K_edgar_data_1086222_0001086222-23-000078_1.txt,2.3485182119932231e-07,1.8276605307298355e-07,2032302
20230228_10-K_edgar_data_1158449_0001158449-23-000035_1.txt,3.4636617209010544e-07,2.4076026489025963e-07,1560710
20230228_10-K_edgar_data_1175454_0001628280-23-005444_1.txt,3.381832452982752e-07,2.3320308206865875e-07,2257942
20230228_10-K_edgar_data_1274494_0001274494-23-000002_1.txt,3.0524009131992404e-07,2.014848591084034e-07,3073847
20230228_10-K_edgar_data_1289490_0001628280-23-005628_1.txt,1.2011167874425178e-07,9.549340649747891e-08,2442978
20230228_10-K_edgar_data_1442145_0001437749-23-004945_1.txt,2.041181806818961e-07,1.5845518886420645e-07,2826941
20230228_10-K_edgar_data_1513761_0001558370-23-002361_1.txt,2.091866120013423e-07,1.4593913986783827e-07,2450811
20230228_10-K_edgar_data_1659166_0001659166-23-000080_1.txt,2.5136302253956496e-07,1.7366215792389068e-07,2571785
20230228_10-K_edgar_data_1707925_0001628280-23-005434_1.txt,1.2415371962303154e-07,1.0118049511207374e-07,2888524
20230228_10-K_edgar_data_51143_0001558370-23-002376_1.txt,1.3278625053091108e-07,7.854627333528624e-08,8136196
20230228_10-K_edgar_data_73124_0000073124-23-000049_1.txt,1.6954123909795916e-07,9.812646073486141e-08,5624637
20230228_10-K_edgar_data_898173_0000898173-23-000011_1.txt,1.5348527021862918e-07,1.1669105183299229e-07,1822889
20230228_10-K_edgar_data_920148_0000920148-23-000017_1.txt,5.579415038416062e-07,3.463751933275279e-07,3015659
20230228_10-K_edgar_data_92230_0000092230-23-000034_1.txt,2.858098539714205e-07,1.1122365685549129e-07,5367356
20230228_10-Q_edgar_data_91419_0000091419-23-000021_1.txt,2.2525705230112876e-07,1.0216840520847711e-07,1250310
20230301_10-K_edgar_data_1034054_0001034054-23-000002_1.txt,9.654569897016449e-08,3.804944455623144e-08,6094805
20230301_10-K_edgar_data_1413447_0001413447-23-000006_1.txt,2.440088111910118e-07,1.3414649200103854e-07,2545585
20230301_10-K_edgar_data_1725057_0000950170-23-005559_1.txt,9.265511546547633e-08,6.98970089027107e-08,5234135
20230301_10-K_edgar_data_31791_0000031791-23-000004_1.txt,1.3470381416966935e-07,1.0504531093729897e-07,3070542
20230301_10-K_edgar_data_73309_0001564590-23-002793_1.txt,9.954566757891109e-08,1.4077887434539098e-07,3386500
20230301_10-K_edgar_data_746515_0000950170-23-005412_1.txt,1.3243215660560343e-07,1.0385065034219539e-07,2358085
20230301_10-K_edgar_data_818479_0000818479-23-000017_1.txt,1.8229147957745568e-07,1.3648907803712854e-07,4650408
20230301_10-K_edgar_data_865752_0001104659-23-027245_1.txt,1.7801582220140113e-07,4.906597501840956e-07,2563565
20230301_10-K_edgar_data_874761_0000874761-23-000010_1.txt,1.3389205958251808e-07,1.2471244375007404e-07,7019935
20230301_10-Q_edgar_data_1002047_0000950170-23-005545_1.txt,5.1606615209676686e-08,4.7923520985164214e-08,3066333
20230301_10-Q_edgar_data_1613103_0001613103-23-000008_1.txt,2.42927083584373e-07,1.7817612025849053e-07,2702503
20230301_10-Q_edgar_data_47217_0000047217-23-000019_1.txt,3.2974636375003485e-07,2.454941384815336e-07,1684124
20230302_10-Q_edgar_data_48465_0000048465-23-000014_1.txt,7.085077587158467e-08,7.080734995024422e-08,912703
20230303_10-Q_edgar_data_1090872_0001090872-23-000005_1.txt,1.4940146358842904e-07,1.4767782024048985e-07,1564048
20230303_10-Q_edgar_data_1601046_0001601046-23-000015_1.txt,4.619178620737524e-07,2.938849866499789e-07,1422737
20230303_10-Q_edgar_data_711404_0000711404-23-000013_1.txt,5.897472091995867e-07,3.849230406671268e-07,1337909
20230307_10-Q_edgar_data_1645590_0001645590-23-000035_1.txt,2.1481879324439728e-07,1.681761304045308e-07,1670644
20230308_10-K_edgar_data_1108524_0001108524-23-000011_1.txt,3.5205903292059387e-07,2.2199857313940994e-07,2007184
20230308_10-K_edgar_data_27419_0000027419-23-000015_1.txt,2.605233084580119e-07,1.2804805627992573e-07,1869346
20230308_10-Q_edgar_data_14693_0000014693-23-000024_1.txt,6.518545217748533e-08,8.01714450128343e-08,1076846
20230308_10-Q_edgar_data_16732_0000016732-23-000037_1.txt,9.764662132447512e-08,7.887694934843125e-08,1457893
20230308_10-Q_edgar_data_1730168_0001730168-23-000008_1.txt,3.6960634792680664e-07,2.3497373911058823e-07,990426
20230309_10-Q_edgar_data_909832_0000909832-23-000014_1.txt,2.7622113737547283e-07,1.9895920468371075e-07,661186
20230310_10-K_edgar_data_935703_0000935703-23-000016_1.txt,3.801094816330188e-07,2.2543786672908615e-07,1645393
20230310_10-Q_edgar_data_1341439_0001564590-23-003413_1.txt,1.3301223975897923e-07,1.0127218533472457e-07,1965676
20230314_10-K_edgar_data_769397_0000769397-23-000036_1.txt,2.316966788610337e-07,1.7237405967295583e-07,2372241
20230315_10-K_edgar_data_354950_0000354950-23-000059_1.txt,1.0792220722163632e-07,8.89687040918828e-08,3350975
20230316_10-Q_edgar_data_1048911_0000950170-23-008475_1.txt,7.236937081240048e-08,7.619784604539248e-08,2620477
20230317_10-K_edgar_data_104169_0000104169-23-000020_1.txt,3.2679195806501733e-07,2.9000086507720085e-07,2054377
20230317_10-K_edgar_data_701985_0000701985-23-000008_1.txt,4.267922960758737e-07,3.4299790298648056e-07,1677301
20230317_10-K_edgar_data_764478_0000764478-23-000006_1.txt,1.087903461248887e-07,7.043088073376573e-08,4030370
20230317_10-Q_edgar_data_866787_0001558370-23-004115_1.txt,6.276622846054718e-08,5.4199595793322306e-08,971179
20230323_10-Q_edgar_data_1467373_0001467373-23-000124_1.txt,4.2191586649867444e-07,2.7220843256663206e-07,1191289
20230323_10-Q_edgar_data_40704_0001193125-23-077864_1.txt,1.2955050387488378e-07,6.291238300869397e-08,1079011
20230324_10-K_edgar_data_1403568_0001558370-23-004581_1.txt,2.05477306195321e-07,1.3505269372202386e-07,1811774
20230324_10-K_edgar_data_29534_0001558370-23-004574_1.txt,3.3309780502309336e-07,1.912693037741882e-07,1401751
20230327_10-K_edgar_data_60667_0000060667-23-000034_1.txt,1.9006522707060563e-07,1.648336812076868e-07,2031722
20230328_10-K_edgar_data_56873_0001558370-23-004767_1.txt,1.306996659649579e-07,1.0078175819756892e-07,2937943
20230328_10-K_edgar_data_745732_0000745732-23-000013_1.txt,2.3542494758834255e-07,1.4579739020098935e-07,1047514
20230328_10-Q_edgar_data_1618921_0001618921-23-000019_1.txt,1.427041942735702e-07,2.368292423521885e-07,1882418
20230328_10-Q_edgar_data_63754_0000063754-23-000012_1.txt,7.973437810605108e-08,1.0334422537818806e-07,895216
20230329_10-K_edgar_data_109198_0000109198-23-000004_1.txt,2.0332827484268734e-07,1.0607196548590832e-07,1889551
20230329_10-Q_edgar_data_723125_0000723125-23-000022_1.txt,3.4334136602564824e-07,1.7942688267501695e-07,2246957
20230329_10-Q_edgar_data_796343_0000796343-23-000055_1.txt,3.023045034503749e-07,2.0069750741214019e-07,1305510
20230329_10-Q_edgar_data_815097_0000815097-23-000035_1.txt,5.572479887805581e-07,3.510060294559724e-07,1740730
20230330_10-Q_edgar_data_723531_0000950170-23-010925_1.txt,3.125064165248707e-08,3.5080428009284366e-08,2387876
20230403_10-Q_edgar_data_1013237_0001013237-23-000044_1.txt,7.507996412177706e-08,7.158974434043161e-08,1221172
20230404_10-Q_edgar_data_920760_0001628280-23-010604_1.txt,6.539119267125036e-08,9.797980436585116e-08,1405151
20230404_10-Q_edgar_data_940944_0000940944-23-000019_1.txt,1.184612005216345e-07,8.783204830218769e-08,1066345
20230405_10-Q_edgar_data_23217_0001437749-23-009534_1.txt,1.1888461534501817e-07,7.506241795695587e-08,1624185
20230406_10-Q_edgar_data_1679273_0001558370-23-005546_1.txt,3.896068116841464e-08,5.704381612422356e-08,1224548
20230406_10-Q_edgar_data_320187_0000320187-23-000013_1.txt,7.894875132964735e-08,5.45436668141702e-08,1432595
20230406_10-Q_edgar_data_723254_0000723254-23-000008_1.txt,2.662550703645334e-08,7.197445838927645e-08,1829366
20230413_10-K_edgar_data_1170010_0001170010-23-000010_1.txt,1.1574662111906117e-07,7.894311644714576e-08,3840658
20230413_10-Q_edgar_data_27904_0000027904-23-000006_1.txt,3.502859132656646e-08,5.983346488592377e-08,867365
20230418_10-Q_edgar_data_815556_0000815556-23-000021_1.txt,5.000455621626171e-08,6.029636773131465e-08,570092
20230418_10-Q_edgar_data_936468_0000936468-23-000051_1.txt,5.040310882070316e-07,2.9339760006416073e-07,1101825
20230419_10-Q_edgar_data_1156039_0001156039-23-000054_1.txt,3.8014749541610583e-07,2.4779137637342034e-07,1646978
20230419_10-Q_edgar_data_1701605_0001701605-23-000049_1.txt,2.177043800647059e-07,1.3531642009283275e-07,1076427
20230419_10-Q_edgar_data_29989_0000029989-23-000011_1.txt,7.296324298682942e-08,5.3529939730457385e-08,777436
20230419_10-Q_edgar_data_86312_0000086312-23-000037_1.txt,1.7186226032730518e-07,1.4490815668764707e-07,1525029
20230420_10-K_edgar_data_16918_0000016918-23-000045_1.txt,4.093887789910565e-08,4.4840522017309155e-08,18251532
20230420_10-Q_edgar_data_100517_0000100517-23-000116_1.txt,8.272806904068692e-08,7.128933921893663e-08,934890
20230420_10-Q_edgar_data_100885_0001437749-23-010730_1.txt,1.0237421259938084e-07,7.836444425444038e-08,896286
20230420_10-Q_edgar_data_1035267_0001035267-23-000092_1.txt,3.589300581751516e-07,2.3247076385532657e-07,1243303
20230420_10-Q_edgar_data_1601712_0001601712-23-000125_1.txt,2.642731003673545e-07,1.7839478277083496e-07,1553221
20230420_10-Q_edgar_data_277948_0000277948-23-000027_1.txt,2.0158872429036999e-07,2.0882447460121593e-07,1004714
20230420_10-Q_edgar_data_33185_0000033185-23-000023_1.txt,7.171562281107697e-07,4.875466586717409e-07,1333317
20230420_10-Q_edgar_data_40987_0000040987-23-000015_1.txt,6.983526482483738e-07,4.3595281410913276e-07,894279
20230420_10-Q_edgar_data_62709_0000062709-23-000036_1.txt,2.387436888211336e-07,1.4283273124367367e-07,1597240
20230420_10-Q_edgar_data_91440_0000091440-23-000011_1.txt,1.512546828570732e-07,8.619625978710296e-08,1629800
20230421_10-Q_edgar_data_1065280_0001065280-23-000120_1.txt,4.933674437591318e-07,3.17452011333991e-07,1053065
20230421_10-Q_edgar_data_1300514_0001300514-23-000040_1.txt,3.09433104745769e-07,2.3821377143120397e-07,1025621
20230421_10-Q_edgar_data_1506307_0001506307-23-000036_1.txt,2.985202145743591e-07,1.819111260334431e-07,1416670
20230421_10-Q_edgar_data_4962_0000004962-23-000016_1.txt,3.2520885171401103e-07,1.7347291813793108e-07,1701703
20230421_10-Q_edgar_data_79879_0000079879-23-000026_1.txt,1.4744591802220105e-07,1.0292860225961433e-07,961458
20230421_10-Q_edgar_data_80424_0000080424-23-000046_1.txt,1.1788455009323057e-07,1.8535243048450486e-07,812642
20230424_10-Q_edgar_data_1035443_0001035443-23-000198_1.txt,2.38807749963297e-08,4.387079653232156e-08,10143575
20230424_10-Q_edgar_data_1318605_0000950170-23-013890_1.txt,1.3682910261716267e-07,1.0526740487816123e-07,2408148
20230424_10-Q_edgar_data_707549_0000707549-23-000081_1.txt,2.1536798680606514e-07,1.4931840956868862e-07,1069835
20230424_10-Q_edgar_data_813672_0000813672-23-000025_1.txt,8.126771268659241e-08,9.972109167509542e-08,800422
20230424_10-Q_edgar_data_882184_0000882184-23-000084_1.txt,5.5524739002913015e-08,9.134316383412305e-08,1530975
20230425_10-Q_edgar_data_101829_0000101829-23-000015_1.txt,3.1404539765059406e-07,1.6198927865765214e-07,1475739
20230425_10-Q_edgar_data_106640_0000106640-23-000089_1.txt,1.47755811558712e-07,1.0271106957597622e-07,1576068
20230425_10-Q_edgar_data_1071739_0001071739-23-000116_1.txt,2.1505567787442473e-07,1.64914121696575e-07,1200056
20230425_10-Q_edgar_data_1393612_0001393612-23-000031_1.txt,3.607916788230733e-07,2.2157295519568906e-07,2293514
20230425_10-Q_edgar_data_1408198_0001408198-23-000032_1.txt,5.517126209313317e-08,7.345252300554684e-08,980331
20230425_10-Q_edgar_data_1463101_0001463101-23-000085_1.txt,4.690062180371967e-08,7.125111244257418e-08,1367152
20230425_10-Q_edgar_data_1467858_0001467858-23-000075_1.txt,2.198365842456193e-07,1.2498572856975727e-07,1811735
20230425_10-Q_edgar_data_1932393_0001932393-23-000087_1.txt,1.3491632001680882e-07,7.185690135969326e-08,1830335
20230425_10-Q_edgar_data_313616_0000313616-23-000125_1.txt,4.3823707692424584e-08,5.219497290609592e-08,7857615
20230425_10-Q_edgar_data_40545_0000040545-23-000136_1.txt,1.1117447277617405e-07,7.111430925338261e-08,2179149
20230425_10-Q_edgar_data_51143_0001558370-23-006656_1.txt,1.1046090500885962e-07,6.047218295049762e-08,2916289
20230425_10-Q_edgar_data_55785_0000055785-23-000029_1.txt,3.2097450435834434e-08,5.067754497151524e-08,696469
20230425_10-Q_edgar_data_66740_0000066740-23-000028_1.txt,8.714511830452048e-07,4.948654740146045e-07,1713895
20230425_10-Q_edgar_data_7084_0000007084-23-000017_1.txt,1.6140572243238947e-07,1.6063479436720628e-07,1412316
20230425_10-Q_edgar_data_77476_0000077476-23-000023_1.txt,1.3488579515569358e-07,1.193556237077828e-07,1841100
20230425_10-Q_edgar_data_789019_0000950170-23-014423_1.txt,5.236684123163994e-08,3.3144201528614075e-08,5941091
20230425_10-Q_edgar_data_822416_0000822416-23-000017_1.txt,1.7497858554737437e-07,1.3568089089895642e-07,939409
20230425_10-Q_edgar_data_875045_0000875045-23-000016_1.txt,2.2738941911236547e-07,1.655284580954783e-07,1908966
20230425_10-Q_edgar_data_89800_0000089800-23-000014_1.txt,4.096265995446133e-07,2.6946612346839213e-07,999816
20230426_10-Q_edgar_data_1053507_0001053507-23-000114_1.txt,8.932871502688214e-08,1.4047733287503454e-07,1669875
20230426_10-Q_edgar_data_1057352_0001057352-23-000075_1.txt,9.205319015221199e-08,8.941426943485649e-08,945398
20230426_10-Q_edgar_data_1059556_0001059556-23-000030_1.txt,4.565355190782646e-08,6.04528344988567e-08,3037443
20230426_10-Q_edgar_data_1067701_0001067701-23-000020_1.txt,1.3046862436153763e-07,1.1814877785572225e-07,926044
20230426_10-Q_edgar_data_1137789_0001137789-23-000029_1.txt,3.351047345544991e-07,2.2935609676398953e-07,1359240
20230426_10-Q_edgar_data_12927_0000012927-23-000029_1.txt,5.292521441448567e-07,2.654323063359603e-07,1435494
20230426_10-Q_edgar_data_1410636_0001410636-23-000064_1.txt,3.9970822884727e-07,2.489216322630799e-07,1202032
20230426_10-Q_edgar_data_1413329_0001413329-23-000117_1.txt,7.525571172318976e-07,4.172125321075113e-07,2017822
20230426_10-Q_edgar_data_1579241_0001579241-23-000023_1.txt,6.173127831322368e-08,5.6409314856940394e-08,1107668
20230426_10-Q_edgar_data_1585689_0001585689-23-000100_1.txt,2.912615545067123e-07,2.4558021708941375e-07,912449
20230426_10-Q_edgar_data_1652044_0001652044-23-000045_1.txt,1.1614663944060649e-07,1.1726707255068756e-07,1450414
20230426_10-Q_edgar_data_1659166_0001659166-23-000148_1.txt,8.981720337887833e-08,6.913415682002338e-08,845758
20230426_10-Q_edgar_data_1751788_0001751788-23-000116_1.txt,9.547787476675657e-08,4.031295724933175e-08,1769768
20230426_10-Q_edgar_data_1783180_0001783180-23-000038_1.txt,4.4976144497159043e-07,3.0117692308934986e-07,1262298
20230426_10-Q_edgar_data_21344_0000021344-23-000024_1.txt,2.2436104796803668e-07,1.350064834870077e-07,1833335
20230426_10-Q_edgar_data_29905_0000029905-23-000014_1.txt,8.841543500625345e-08,8.341687072998033e-08,975343
20230426_10-Q_edgar_data_40533_0000040533-23-000027_1.txt,1.4867800238859318e-07,1.3024088010484663e-07,1007852
20230426_10-Q_edgar_data_45012_0000045012-23-000027_1.txt,1.6995787720130013e-07,1.7848766463374666e-07,670786
20230426_10-Q_edgar_data_49071_0000049071-23-000025_1.txt,1.3395350923675595e-07,1.0804367506124143e-07,1369746
20230426_10-Q_edgar_data_62996_0000062996-23-000014_1.txt,5.095365893807566e-08,6.98409279982593e-08,562438
20230426_10-Q_edgar_data_702165_0000702165-23-000017_1.txt,4.6000603915487757e-07,2.659286932433055e-07,646945
20230426_10-Q_edgar_data_753308_0000753308-23-000033_1.txt,1.640306939429643e-07,1.3100464593660285e-07,2154778
20230426_10-Q_edgar_data_798354_0000798354-23-000008_1.txt,6.852153786334133e-08,8.113133338884911e-08,1257916
20230426_10-Q_edgar_data_860731_0000860731-23-000018_1.txt,5.254027190145118e-08,6.296801968370133e-08,1035840
20230426_10-Q_edgar_data_87347_0000950170-23-014656_1.txt,3.292922354549115e-08,4.22758103793474e-08,1430688
20230426_10-Q_edgar_data_943452_0001628280-23-013106_1.txt,1.396240082523824e-07,1.0899516129251855e-07,1012972
20230426_10-Q_edgar_data_97476_0000097476-23-000025_1.txt,2.8111575183740843e-08,5.61335008835282e-08,827658
20230427_10-Q_edgar_data_1014473_0001014473-23-000019_1.txt,2.6639194714501686e-08,4.571049088912215e-08,421655
20230427_10-Q_edgar_data_1024478_0001024478-23-000044_1.txt,6.13914534325684e-08,6.919906096513958e-08,1116950
20230427_10-Q_edgar_data_1031296_0001031296-23-000032_1.txt,8.39812409552942e-07,4.946535603285339e-07,1652806
20230427_10-Q_edgar_data_1035002_0001035002-23-000054_1.txt,7.430780571454466e-08,1.301825078080302e-07,1365354
20230427_10-Q_edgar_data_1038357_0001038357-23-000064_1.txt,1.7855514753052435e-07,1.0062015750079309e-07,1023102
20230427_10-Q_edgar_data_10456_0001628280-23-013357_1.txt,1.7424487809424003e-07,1.3052338452125113e-07,1176390
20230427_10-Q_edgar_data_105770_0000105770-23-000023_1.txt,5.3970351119196146e-08,7.421310733679489e-08,1102081
20230427_10-Q_edgar_data_1058090_0001058090-23-000020_1.txt,1.569560907398068e-07,9.196283192540409e-08,1220130
20230427_10-Q_edgar_data_1065088_0001628280-23-013570_1.txt,1.4215297258685129e-07,1.0085226902122408e-07,1515798
20230427_10-Q_edgar_data_1065696_0001065696-23-000040_1.txt,1.353222723249428e-07,8.937380132463275e-08,1157667
20230427_10-Q_edgar_data_1093557_0001093557-23-000118_1.txt,5.498511804369223e-07,3.394361631754688e-07,1129801
20230427_10-Q_edgar_data_1103982_0001103982-23-000018_1.txt,2.6662268361184184e-07,1.884298463099572e-07,1917663
20230427_10-Q_edgar_data_1130310_0001130310-23-000061_1.txt,2.008223145142529e-07,1.5611788424366493e-07,2491583
20230427_10-Q_edgar_data_1133421_0001133421-23-000027_1.txt,3.8290670393797806e-07,2.4068132036925023e-07,996964
20230427_10-Q_edgar_data_1138118_0001138118-23-000015_1.txt,1.1912005104394184e-07,1.2029769666446258e-07,1310840
20230427_10-Q_edgar_data_1140536_0000950170-23-015309_1.txt,1.440492282980358e-07,9.56954950293158e-08,3397061
20230427_10-Q_edgar_data_1141391_0001141391-23-000059_1.txt,2.9637871090027446e-07,1.7437299817480628e-07,1270842
20230427_10-Q_edgar_data_1164727_0001164727-23-000021_1.txt,3.9914531687365374e-07,3.0987230247511703e-07,1889509
20230427_10-Q_edgar_data_1166691_0001166691-23-000024_1.txt,3.419963673416761e-08,2.7673795728046898e-08,912144
20230427_10-Q_edgar_data_1179929_0001179929-23-000069_1.txt,4.132780683645085e-08,4.924803538426181e-08,12353425
20230427_10-Q_edgar_data_1274494_0001274494-23-000010_1.txt,1.0419992410144723e-07,9.05440697273874e-08,1667816
20230427_10-Q_edgar_data_1278021_0000950170-23-015318_1.txt,4.491768607653386e-08,5.8053670251410065e-08,2269555
20230427_10-Q_edgar_data_1283699_0001283699-23-000087_1.txt,6.316771063996283e-07,3.662795474127419e-07,1674583
20230427_10-Q_edgar_data_1286681_0000950170-23-015004_1.txt,5.727641959043184e-08,5.7442622339823834e-08,1614685
20230427_10-Q_edgar_data_1326801_0001326801-23-000067_1.txt,4.752371816614207e-07,2.585957267650617e-07,1983600
20230427_10-Q_edgar_data_1373715_0001373715-23-000166_1.txt,6.532615648262077e-08,5.8521870895921496e-08,949236
20230427_10-Q_edgar_data_1403161_0001403161-23-000031_1.txt,2.1248466091510946e-07,1.4014599215478057e-07,1380586
20230427_10-Q_edgar_data_1418135_0001418135-23-000009_1.txt,8.322133652466952e-08,7.293276410599067e-08,1568960
20230427_10-Q_edgar_data_14272_0000014272-23-000104_1.txt,4.791334203843603e-07,2.6428055279190664e-07,1525023
20230427_10-Q_edgar_data_1707925_0001628280-23-013457_1.txt,1.209032958232637e-07,1.0554100035250787e-07,1015876
20230427_10-Q_edgar_data_1781335_0001781335-23-000016_1.txt,1.199240975959808e-07,6.852861396050895e-08,1154502
20230427_10-Q_edgar_data_20286_0000020286-23-000044_1.txt,1.5840254642372986e-07,1.7003976123997413e-07,2222725
20230427_10-Q_edgar_data_217346_0000217346-23-000014_1.txt,1.2174906536659333e-07,8.950489588956232e-08,1008825
20230427_10-Q_edgar_data_277135_0000277135-23-000024_1.txt,1.3908380579148877e-07,1.1291402792647144e-07,613641
20230427_10-Q_edgar_data_313927_0000950170-23-015179_1.txt,4.77225048748319e-08,5.085199104520099e-08,1930599
